STUDYID,DOMAIN,USUBJID,EXSEQ,EXTRT,EXDOSE,EXDOSU,EXDOSFRM,EXDOSFRQ,EXROUTE,EXLOT,EXTRTV,EXVAMT,EXVAMTU,EXSTDTC,EXSTDY
20214751,EX,20214751-353,647,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-25,17
20214751,EX,20214751-353,648,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-26,18
20214751,EX,20214751-353,649,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-27,19
20214751,EX,20214751-353,650,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-28,20
20214751,EX,20214751-353,651,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-29,21
20214751,EX,20214751-353,652,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-30,22
20214751,EX,20214751-353,653,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-31,23
20214751,EX,20214751-353,654,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-01,24
20214751,EX,20214751-353,655,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-02,25
20214751,EX,20214751-353,656,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-03,26
20214751,EX,20214751-353,657,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-04,27
20214751,EX,20214751-353,658,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-05,28
20214751,EX,20214751-353,659,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-06,29
20214751,EX,20214751-353,660,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-07,30
20214751,EX,20214751-353,661,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-08,31
20214751,EX,20214751-353,662,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-09,32
20214751,EX,20214751-353,663,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-10,33
20214751,EX,20214751-353,664,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-11,34
20214751,EX,20214751-353,665,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-12,35
20214751,EX,20214751-353,666,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-13,36
20214751,EX,20214751-353,667,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-14,37
20214751,EX,20214751-353,668,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-15,38
20214751,EX,20214751-353,669,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-16,39
20214751,EX,20214751-353,670,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-17,40
20214751,EX,20214751-353,671,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-18,41
20214751,EX,20214751-353,672,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-19,42
20214751,EX,20214751-353,673,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-20,43
20214751,EX,20214751-353,674,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-21,44
20214751,EX,20214751-353,675,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-22,45
20214751,EX,20214751-354,676,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-09,1
20214751,EX,20214751-354,677,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-10,2
20214751,EX,20214751-354,678,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-11,3
20214751,EX,20214751-354,679,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-12,4
20214751,EX,20214751-354,680,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-13,5
20214751,EX,20214751-354,681,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-14,6
20214751,EX,20214751-354,682,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-15,7
20214751,EX,20214751-354,683,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-16,8
20214751,EX,20214751-354,684,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-17,9
20214751,EX,20214751-354,685,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-18,10
20214751,EX,20214751-354,686,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-19,11
20214751,EX,20214751-354,687,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-20,12
20214751,EX,20214751-354,688,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-21,13
20214751,EX,20214751-354,689,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-22,14
20214751,EX,20214751-354,690,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-23,15
20214751,EX,20214751-354,691,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-24,16
20214751,EX,20214751-354,692,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-25,17
20214751,EX,20214751-354,693,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-26,18
20214751,EX,20214751-354,694,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-27,19
20214751,EX,20214751-354,695,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-28,20
20214751,EX,20214751-354,696,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-29,21
20214751,EX,20214751-354,697,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-30,22
20214751,EX,20214751-354,698,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-31,23
20214751,EX,20214751-354,699,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-01,24
20214751,EX,20214751-354,700,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-02,25
20214751,EX,20214751-354,701,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-03,26
20214751,EX,20214751-354,702,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-04,27
20214751,EX,20214751-354,703,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-05,28
20214751,EX,20214751-354,704,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-06,29
20214751,EX,20214751-354,705,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-07,30
20214751,EX,20214751-354,706,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-08,31
20214751,EX,20214751-354,707,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-09,32
20214751,EX,20214751-354,708,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-10,33
20214751,EX,20214751-354,709,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-11,34
20214751,EX,20214751-354,710,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-12,35
20214751,EX,20214751-354,711,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-13,36
20214751,EX,20214751-354,712,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-14,37
20214751,EX,20214751-354,713,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-15,38
20214751,EX,20214751-354,714,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-16,39
20214751,EX,20214751-354,715,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-17,40
20214751,EX,20214751-354,716,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-18,41
20214751,EX,20214751-354,717,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-19,42
20214751,EX,20214751-354,718,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-20,43
20214751,EX,20214751-354,719,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-21,44
20214751,EX,20214751-354,720,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-22,45
20214751,EX,20214751-355,721,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-09,1
20214751,EX,20214751-355,722,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-10,2
20214751,EX,20214751-355,723,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-11,3
20214751,EX,20214751-355,724,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-12,4
20214751,EX,20214751-355,725,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-13,5
20214751,EX,20214751-355,726,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-14,6
20214751,EX,20214751-355,727,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-15,7
20214751,EX,20214751-355,728,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-16,8
20214751,EX,20214751-355,729,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-17,9
20214751,EX,20214751-355,730,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-18,10
20214751,EX,20214751-355,731,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-19,11
20214751,EX,20214751-355,732,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-20,12
20214751,EX,20214751-355,733,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-21,13
20214751,EX,20214751-355,734,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-22,14
20214751,EX,20214751-355,735,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-23,15
20214751,EX,20214751-355,736,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-24,16
20214751,EX,20214751-355,737,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-25,17
20214751,EX,20214751-355,738,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-26,18
20214751,EX,20214751-355,739,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-27,19
20214751,EX,20214751-355,740,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-28,20
20214751,EX,20214751-355,741,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-29,21
20214751,EX,20214751-355,742,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-30,22
20214751,EX,20214751-355,743,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-31,23
20214751,EX,20214751-355,744,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-01,24
20214751,EX,20214751-355,745,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-02,25
20214751,EX,20214751-355,746,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-03,26
20214751,EX,20214751-355,747,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-04,27
20214751,EX,20214751-355,748,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-05,28
20214751,EX,20214751-355,749,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-06,29
20214751,EX,20214751-355,750,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-07,30
20214751,EX,20214751-355,751,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-08,31
20214751,EX,20214751-355,752,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-09,32
20214751,EX,20214751-355,753,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-10,33
20214751,EX,20214751-355,754,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-11,34
20214751,EX,20214751-355,755,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-12,35
